mekan,il,website,alan,url
% Arabica,,http://www.arabicacoffee.com.tr,youtube.com,https://www.youtube.com/channel/UCH7xQPOPyIlFS4MJKBCrQQQ
% Arabica,,http://www.arabicacoffee.com.tr,facebook.com,https://www.facebook.com/ArabicaCoffeeTurkiye/
% Arabica,,http://www.arabicacoffee.com.tr,x.com,https://x.com/ArabicaTurkiye
Adem'in Yeri,,https://www.adrasanademinyeri.com,facebook.com,https://www.facebook.com/ADEMINYERI.BUNGALOW.ADRASAN
Adem'in Yeri,,https://www.adrasanademinyeri.com,instagram.com,https://www.instagram.com/ademinyeriblackhouse/
Al-Fakher Turkish Delight,,https://www.alfakher.com.tr,facebook.com,https://www.facebook.com/alfakherlokum
Al-Fakher Turkish Delight,,https://www.alfakher.com.tr,twitter.com,https://twitter.com/alfakher_lokum
Al-Fakher Turkish Delight,,https://www.alfakher.com.tr,instagram.com,https://www.instagram.com/alfakher_lokum/
Al-Fakher Turkish Delight,,https://www.alfakher.com.tr,youtube.com,https://www.youtube.com/channel/UCnT44WYurwYmJaQkvZL0TiA
Antalya Balikevi,,https://antalyabalikevi.com.tr,instagram.com,https://www.instagram.com/antalyabalikevi?igsh=MWIyZXMzbWlmNjl4NA==
Antalya Balikevi,,https://antalyabalikevi.com.tr,youtube.com,https://youtube.com/@antalyabalikevi?si=ntnkkXz4dl8WvP1q
Antalya Balikevi,,https://antalyabalikevi.com.tr,tiktok.com,https://www.tiktok.com/@silentbreeze.pool?_r=1&_t=ZS-97cO9ZZwsKY
Aphrodite Restaurant & Lounge,,http://www.aphroditeside.com,facebook.com,https://www.facebook.com/aphroditerestaurantside/
Aphrodite Restaurant & Lounge,,http://www.aphroditeside.com,instagram.com,https://www.instagram.com/aphroditeside/
Arby's,,https://www.arbys.com.tr,facebook.com,https://www.facebook.com/arbysturkiye
Arby's,,https://www.arbys.com.tr,twitter.com,https://twitter.com/arbystr
Arby's,,https://www.arbys.com.tr,instagram.com,https://www.instagram.com/arbysturkiye/
Ayar Meyhanesi,,https://ayarmeyhanesi.com,instagram.com,https://www.instagram.com/ayarmeyhanesi/
Ayar Meyhanesi,,https://ayarmeyhanesi.com,facebook.com,https://www.facebook.com/ayarmeyhanesi/
Asmani Restaurant,,https://www.asmanirestaurant.com,facebook.com,https://www.facebook.com/AsmaniRestoran
Asmani Restaurant,,https://www.asmanirestaurant.com,instagram.com,https://www.instagram.com/asmanirestoran/
Belforno Restaurant,,https://belmondosuites.com,instagram.com,https://www.instagram.com/belmondosuites?igsh=Y2l1bWkxZzVwZnFu
Base,,https://basebungalows.com,instagram.com,https://www.instagram.com/basebungalows/
Bereket Döner,,https://bereketdoner.com.tr,instagram.com,https://www.instagram.com/bereketdoner
Bereket Döner,,https://bereketdoner.com.tr,facebook.com,https://www.facebook.com/bereketdonertr/
Bereket Döner,,https://bereketdoner.com.tr,twitter.com,https://twitter.com/bereketdoner
Bereket Döner,,https://bereketdoner.com.tr,youtube.com,https://www.youtube.com/c/BereketD%C3%B6nerTv
burger King,,https://www.burgerking.com.tr,facebook.com,https://www.facebook.com/BurgerKingTurkiye
burger King,,https://www.burgerking.com.tr,twitter.com,https://twitter.com/BurgerKingTR
burger King,,https://www.burgerking.com.tr,youtube.com,https://www.youtube.com/user/BurgerKingTurkiye
burger King,,https://www.burgerking.com.tr,instagram.com,https://instagram.com/burgerkingtr/
Carmelo,,https://coffeecarmelo.com,instagram.com,https://www.instagram.com/coffeecarmelo/
Carmelo,,https://coffeecarmelo.com,tiktok.com,https://www.tiktok.com/@carmelocoffee
Chatme,,https://chatme.com.tr,facebook.com,https://www.facebook.com/chatmeturkey
Chatme,,https://chatme.com.tr,twitter.com,https://twitter.com/chatmeturkey
Chatme,,https://chatme.com.tr,youtube.com,https://www.youtube.com/channel/UCosy85_uRVx_aHEqwjr-iGw
Chatme,,https://chatme.com.tr,instagram.com,https://www.instagram.com/chatmeturkey/
D La Plaza,,https://www.dlaplaza.com,instagram.com,https://www.instagram.com/dlaplazarestaurant/
Dospresso,,https://www.dospresso.net,facebook.com,https://www.facebook.com/dospresso/?locale=tr_TR
Dospresso,,https://www.dospresso.net,instagram.com,https://www.instagram.com/dospresso/
Dospresso,,https://www.dospresso.net,twitter.com,https://twitter.com/dospresso
Dospresso,,https://www.dospresso.net,tiktok.com,https://www.tiktok.com/@dospresso
Dımçayı Pınarbaşı,,https://dimcayipinarbasi.com,facebook.com,https://www.facebook.com/dimcayipinarbasi
Dımçayı Pınarbaşı,,https://dimcayipinarbasi.com,instagram.com,https://www.instagram.com/dimcayipinarbasi/
Dürümle,,https://www.durumle.com,instagram.com,https://www.instagram.com/durumle
Dürümle,,https://www.durumle.com,facebook.com,https://www.facebook.com/durumle
Dürümle,,https://www.durumle.com,x.com,https://www.x.com/durumlee
Dürümle,,https://www.durumle.com,youtube.com,https://www.youtube.com/@durumletr
Eterna House,,https://eternahouse.com.tr,instagram.com,https://www.instagram.com/eternahousee
Fener Restaurant Lara,,http://www.fener1945.com,facebook.com,https://www.facebook.com/fener_restaurant
Fener Restaurant Lara,,http://www.fener1945.com,instagram.com,https://www.instagram.com/fener_restaurant
Gardenia Restaurant,,http://www.restaurantgardenia.com,facebook.com,https://www.facebook.com/restaurantgardenia
Gardenia Restaurant,,http://www.restaurantgardenia.com,instagram.com,https://www.instagram.com/restaurantgardenia/
Flash Restaurant,,https://www.flashrestaurant.com.tr,facebook.com,https://www.facebook.com/flashrestaurant
Flash Restaurant,,https://www.flashrestaurant.com.tr,twitter.com,https://twitter.com/flashrestaurant
Flash Restaurant,,https://www.flashrestaurant.com.tr,instagram.com,https://www.instagram.com/flashrestaurant_alanya/
Gloria Jean's coffees,,https://gloriajeans.com.tr,instagram.com,https://www.instagram.com/accounts/login/?next=https%3A%2F%2Fwww.instagram.com%2Fgjcsturkey%2F&is_from_rle
Gloria Jean's coffees,,https://gloriajeans.com.tr,x.com,https://x.com/gjcsturkey
Gloria Jean's coffees,,https://gloriajeans.com.tr,youtube.com,https://www.youtube.com/channel/UCaJ46WNFFmf19h7MG9wJXeQ
Gloria Jean's coffees,,https://gloriajeans.com.tr,youtu.be,https://youtu.be/wYpxl-8SWX8
Green salads,,https://www.greensalads.com.tr,facebook.com,https://www.facebook.com/greensalads.tr?locale=tr_TR
Green salads,,https://www.greensalads.com.tr,instagram.com,https://www.instagram.com/greensalads.tr/
Green salads,,https://www.greensalads.com.tr,youtube.com,https://www.youtube.com/@greensaladstr
Green salads,,https://www.greensalads.com.tr,tiktok.com,https://www.tiktok.com/@greensalads.tr
Green salads,,https://www.greensalads.com.tr,x.com,https://x.com/greensaladstr
Gypsophila Club Marine - Ethno Turkish A'la Carte Restaurant,,https://www.gypsophilamarine.com,facebook.com,https://www.facebook.com/gypsophilamarine
Gypsophila Club Marine - Ethno Turkish A'la Carte Restaurant,,https://www.gypsophilamarine.com,twitter.com,https://twitter.com/gypsophilamarin
Gypsophila Club Marine - Ethno Turkish A'la Carte Restaurant,,https://www.gypsophilamarine.com,instagram.com,https://www.instagram.com/gypsophilamarine/
Gypsophila Club Marine - See You Fish A'la Carte Restaurant,,https://www.gypsophilamarine.com,facebook.com,https://www.facebook.com/gypsophilamarine
Gypsophila Club Marine - See You Fish A'la Carte Restaurant,,https://www.gypsophilamarine.com,twitter.com,https://twitter.com/gypsophilamarin
Gypsophila Club Marine - See You Fish A'la Carte Restaurant,,https://www.gypsophilamarine.com,instagram.com,https://www.instagram.com/gypsophilamarine/
Gypsophila Club Marine - Restro Main Restaurant,,https://www.gypsophilamarine.com,facebook.com,https://www.facebook.com/gypsophilamarine
Gypsophila Club Marine - Restro Main Restaurant,,https://www.gypsophilamarine.com,twitter.com,https://twitter.com/gypsophilamarin
Gypsophila Club Marine - Restro Main Restaurant,,https://www.gypsophilamarine.com,instagram.com,https://www.instagram.com/gypsophilamarine/
Gypsophila Club Marine - Trattoria Italian A'la Carte Restaurant,,https://www.gypsophilamarine.com,facebook.com,https://www.facebook.com/gypsophilamarine
Gypsophila Club Marine - Trattoria Italian A'la Carte Restaurant,,https://www.gypsophilamarine.com,twitter.com,https://twitter.com/gypsophilamarin
Gypsophila Club Marine - Trattoria Italian A'la Carte Restaurant,,https://www.gypsophilamarine.com,instagram.com,https://www.instagram.com/gypsophilamarine/
Gypsophila Club Marine Snack Bar & Restaurant,,https://www.gypsophilamarine.com,facebook.com,https://www.facebook.com/gypsophilamarine
Gypsophila Club Marine Snack Bar & Restaurant,,https://www.gypsophilamarine.com,twitter.com,https://twitter.com/gypsophilamarin
Gypsophila Club Marine Snack Bar & Restaurant,,https://www.gypsophilamarine.com,instagram.com,https://www.instagram.com/gypsophilamarine/
Hawaii Restaurant & Bar,,https://hawaiirestaurantbar.com,instagram.com,https://www.instagram.com/hawaiirestaurantbar/
Hilmi Beken Restaurant,,https://hilmibeken.com,facebook.com,https://www.facebook.com/HilmiBekenRestaurantveCatering
Hilmi Beken Restaurant,,https://hilmibeken.com,instagram.com,https://www.instagram.com/hilmibekenrestaurant/
İkizler Motel,,https://www.hotelaslihan.com,facebook.com,https://www.facebook.com/
İkizler Motel,,https://www.hotelaslihan.com,twitter.com,https://twitter.com/
İkizler Motel,,https://www.hotelaslihan.com,instagram.com,https://www.instagram.com/
Göksel Tantuni,,https://www.gokseltantuni.com,facebook.com,https://www.facebook.com/gokseltantuni
Göksel Tantuni,,https://www.gokseltantuni.com,twitter.com,https://www.twitter.com/goksel_tantuni
Göksel Tantuni,,https://www.gokseltantuni.com,instagram.com,https://www.instagram.com/gokseltantuni
Kahve Diyarı,,https://www.kahvediyari.com.tr,instagram.com,https://www.instagram.com/kahvediyariofficial/
Kahve Diyarı,,https://www.kahvediyari.com.tr,youtube.com,https://www.youtube.com/@kahvediyaritr
Karma Restaurant,,https://karmaside.com,facebook.com,https://www.facebook.com/karmaside/
Karma Restaurant,,https://karmaside.com,instagram.com,https://www.instagram.com/karmaside/
Karma Restaurant,,https://karmaside.com,youtube.com,https://www.youtube.com/@karmasiderestaurantnightclub
