mekan,il,website,tur,kaynak_url,kalem_sayisi,not
Giant Stride,,https://qr.adisyo.com,menu bulunamadi,,0,
Giant Stride,,https://qr.adisyo.com,menu bulunamadi,,0,
Flash Restaurant,,https://www.flashrestaurant.com.tr,menu bulunamadi,,0,
Green salads,,https://www.greensalads.com.tr,menu bulunamadi,,0,
Gloria Jean's coffees,,https://gloriajeans.com.tr,menu bulunamadi,,0,
Gypsophila Club Marine - Ethno Turkish A'la Carte Restaurant,,https://www.gypsophilamarine.com,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Gypsophila Club Marine - Restro Main Restaurant,,https://www.gypsophilamarine.com,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Gypsophila Club Marine - See You Fish A'la Carte Restaurant,,https://www.gypsophilamarine.com,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Hancı,,https://hancionline.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://hancionline
Gypsophila Club Marine - Trattoria Italian A'la Carte Restaurant,,https://www.gypsophilamarine.com,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Hüseyinin Yeri,,http://www.ucuzvillam.com,menu bulunamadi,,0,
Gypsophila Club Marine Snack Bar & Restaurant,,https://www.gypsophilamarine.com,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Göksel Tantuni,,https://www.gokseltantuni.com,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Hawaii Restaurant & Bar,,https://hawaiirestaurantbar.com,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Hilmi Beken Restaurant,,https://hilmibeken.com,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Hotel Aybars,,http://aybarshotel.com,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Keyf-i Künefe Cikcilli,,http://keyfikunefe.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://keyfikunefe.
Keyfi Künefe,,https://keyfikunefe.com.tr,erisilemedi,,0,Page.goto: net::ERR_CERT_AUTHORITY_INVALID at https://keyfik
İkizler Motel,,https://www.hotelaslihan.com,menu bulunamadi,,0,
Kahvedeyiz,,https://kahvedeyizcafe.com,erisilemedi,,0,Page.eval_on_selector_all: TypeError: Cannot read properties
KFC,,https://kfcturkiye.com,menu bulunamadi,,0,
Kahve Diyarı,,https://www.kahvediyari.com.tr,menu bulunamadi,,0,
Kiwi Park Yağmur Evleri,,https://www.kiwiparkyagmurevleri.com,menu bulunamadi,,0,
Karma Restaurant,,https://karmaside.com,menu bulunamadi,,0,
Korner Restaurant & Bar,,https://www.kornerrestaurantbar.com,erisilemedi,,0,Page.goto: net::ERR_CERT_DATE_INVALID at https://www.kornerr
La'Vera Restaurant,,https://instagram.com,menu bulunamadi,,0,
LafLafa,,http://www.laflafacafe.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.laflafac
Kasap Şeref Izgara,,https://kasapseref.com,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Leman Kültür,,https://www.lemankultur.com.tr,erisilemedi,,0,Page.goto: net::ERR_CONNECTION_RESET at https://www.lemankul
Köfteci Ramiz,,https://www.kofteciramiz.com,menu bulunamadi,,0,
Köfteci Ramiz,,https://www.kofteciramiz.com,menu bulunamadi,,0,
Klub Kristall restoran,,https://klubkristall.com,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Level,,https://levelkaleici.com,menu bulunamadi,,0,
Little Vietnam,,https://www.littlevietnam.cafe,menu bulunamadi,,0,
Lime,,https://www.limerestaurantside.com,menu bulunamadi,,0,
Likya Otel,,https://www.likyaadrasanotel.com,menu bulunamadi,,0,
La Rocca,,http://www.laroccabistro.com,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
May flower's Corner cafe,,http://www.sevenbrasserie.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.sevenbra
Macbear Coffee Co. Tapas,,https://www.mackbearcoffee.com,menu bulunamadi,,0,
Meets Burger Cafe,,http://meetsburgercafe.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://meetsburgerc
Mackbear,,https://mackbearcoffee.com,menu bulunamadi,,0,
Mr Anjeliq Kitchen,,https://www.mranjeliqkitchen.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.mranjel
Mackbear Altınkum,,https://www.kokoyakisushi.com,erisilemedi,,0,Page.eval_on_selector_all: TypeError: Cannot read properties
Meşhur Sariyer Börek Si̇mi̇t Evi̇,,https://meshursariyerboreksimitevi.eatbu.com,menu bulunamadi,,0,
Mackbear Kampüs Manavgat,,https://www.google.com,menu bulunamadi,,0,
Natur-el Turkish Kitchen,,https://www.natur-el.com,menu bulunamadi,,0,
Luna Garden,,https://lunagarden.com.tr,menu bulunamadi,,0,
Misti Fresh Drinks & Cocktails,,https://mistidrinks.com,gorsel-ocr-gerekli,https://mistidrinks.com/wp-content/uploads/2024/06/menu_bg-1.jpg,0,
Oburus Momus,,http://oburusmomus.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://oburusmomus.
"Nuri's Beach Bar possible, rent boat to kash",,https://www.nurisbeach.com,menu bulunamadi,,0,
Nuri's Beach Restaurant,,https://www.nurisbeach.com,menu bulunamadi,,0,
Orfoz Restaurant & Lounge Bar,,https://www.sideorfoz.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.sideorf
Pacco Bistro,,https://bistro.paccohotel.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://bistro.pacc
Northmen,,https://qr.finedinemenu.com,menu bulunamadi,,0,
Palmen Haus,,https://www.palmenhausantalya.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.palmenh
Omar's Kokobüs - Mobil Köfteci,,https://www.kalkanyemek.com,menu bulunamadi,,0,
Orange Bar,,https://www.olymposorangepension.com,menu bulunamadi,,0,
Palm Beach Damlataş Restaurant,,https://alanya.dk,menu bulunamadi,,0,
Paşa Kır Bahçesi Çakırlar Kahvaltı,,http://www.pasakirbahcesi.com,menu bulunamadi,,0,
Nur Pastaneleri,,https://www.nurgida.com.tr,menu bulunamadi,,0,
Plumeria,,http://www.plumeria.com.tr,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.plumeria
Pisekâr,,https://pisekarveganfood.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://pisekarvega
Punto,,http://puntodondurma.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://puntodondurm
Panorama,,https://alanyapanorama.com,menu bulunamadi,,0,
Puding Restaurant,,https://www.pudinghotels.com,menu bulunamadi,,0,
Pidem,,https://pidem.com.tr,menu bulunamadi,,0,
QBIK PUB & BAR,,https://derinnhotel.com,menu bulunamadi,,0,
Queen Sahne Antalya,,https://instagram.com,menu bulunamadi,,0,
Reka Cafe Alanya,,https://rekacafealanya.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://rekacafeala
Rich Karaoke Bar,,https://www.richierichclubotel.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.richier
Pura Vida Beach No. 73,,https://puravida.restaurant,pdf-ocr-gerekli,https://puravida.restaurant/Lunch_UK.pdf,0,
Rivera Park Restaurant,,https://www.beycikrivieraparkrestaurant.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.beycikr
Robert’s coffee,,http://menu.robertscoffeebeachpark.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://menu.roberts
Pura Vida Restaurant,,https://puravida.restaurant,pdf-ocr-gerekli,https://puravida.restaurant/Lunch_UK.pdf,0,
Oxygen Pub,,http://www.netagram.com,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Rolik sushi Alanya,,https://alanya.roliksushi.com,menu bulunamadi,,0,
patizim,,https://www.patizim.com,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Rüya Tepe,,http://www.ruyatepe.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.ruyatepe
Rolik sushi Antalya,,https://roliksushi.com,menu bulunamadi,,0,
Quzu,,https://allzinapp.com,menu bulunamadi,,0,
Seyir Park,,https://seyirpark.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://seyirpark.c
Route Burger House,,http://www.routeburger.com,menu bulunamadi,,0,
Schiller,,https://schillerturkiye.com,menu bulunamadi,,0,
Seyyah Döner,,https://www.seyyahdoner.com.tr,erisilemedi,,0,Page.eval_on_selector_all: TypeError: Cannot read properties
Schiller,,https://qr-menu.simprasuite.com,menu bulunamadi,,0,
Saban Treehouses,,http://www.sabanpansion.com,menu bulunamadi,,0,
Shakespeare,,https://www.shakespearebistro.com,gorsel-ocr-gerekli,https://cdn.prod.website-files.com/634c636e7000c838d3d0bb7f/68cd24812cb9b083ca0bea0a_s%CC%A7ubemenu%CC%88ler.jpg,0,
Shakespeare,,https://www.shakespearebistro.com,gorsel-ocr-gerekli,https://cdn.prod.website-files.com/634c636e7000c838d3d0bb7f/68cd24812cb9b083ca0bea0a_s%CC%A7ubemenu%CC%88ler.jpg,0,
Shark,,https://sharkkafebeach.eatbu.com,menu bulunamadi,,0,
Snowdrop restaurant,,https://snowdrop.club,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://snowdrop.cl
Shakespeare,,https://paket.shxpr.com,menu bulunamadi,,0,
SKY HOOKAN & COFFEE(water pipe),,http://fb.com,menu bulunamadi,,0,
Streetcafe Adrasan,,http://www.streetcafe-adrasan.de,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.streetca
Subway,,https://www.subway.com,erisilemedi,,0,Page.goto: net::ERR_HTTP2_PROTOCOL_ERROR at https://www.subw
Riviera Bistro,,https://www.rivierabistrocafe.com,menu bulunamadi,,0,
Soul Of Kitchen,,https://www.anjeliqhouse.com,menu bulunamadi,,0,
Social Point,,https://socialpoint.com.tr,gorsel-ocr-gerekli,https://files.cdn.elektraweb.com/bdcac343/34329/digitalMenu/26860c06-3f18-44ec-9ecb-c5601dfcb2b0.jpg,0,
Shakespeare,,https://shxpr.com,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Sütbeyaz,,https://sutbeyaz.com.tr,menu bulunamadi,,0,
SheMall AVM,,http://www.shemall.com.tr,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
The Green Oasis,,http://www.the-green-oasis-cafe.tk,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.the-gree
Sütbeyaz,,https://sutbeyaz.com.tr,menu bulunamadi,,0,
The Smokey BBQ & Burger,,https://thesmokey.net,menu bulunamadi,,0,
Tez Gah,,https://www.tezgahburger.com,menu bulunamadi,,0,
Tavuk Dünyası,,https://www.tavukdunyasi.com,menu bulunamadi,,0,
Tavuk Dünyası,,https://www.tavukdunyasi.com,menu bulunamadi,,0,
Trysa Restaurant Camping,,https://ilksayfareklamlari.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://ilksayfarek
The Long Beach,,https://longbeach.com.tr,menu bulunamadi,,0,
Trend Coffee,,http://qrmenu.piworks.com.tr,menu bulunamadi,,0,
Urfa Sofrası,,https://urfasofrasi.com,erisilemedi,,0,Page.goto: net::ERR_CONNECTION_RESET at https://urfasofrasi.
Tavuk Dünyası,,https://tavukdunyasi.com,menu bulunamadi,,0,
Tostik,,https://www.tostik.com.tr,gorsel-ocr-gerekli,https://www.tostik.com.tr/images/menu-img.png,0,
West Verginia City,,http://www.west-virginia-city.de,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.west-vir
Understone,,https://www.understone.com.tr,menu bulunamadi,,0,
Varuna,,https://varunagezgin.com,menu bulunamadi,,0,
U1 Coffee.,,https://u1coffee.com.tr,menu bulunamadi,,0,
Yalan Dünya Mağarası,,https://facebook.com,menu bulunamadi,,0,
The Sudd Coffee Old Town,,https://thesudd.com,menu bulunamadi,,0,
Urfa çitir lahmakun,,https://instagram.com,menu bulunamadi,,0,
White Studio Cafe,,https://www.whitestudiocafe.com,menu bulunamadi,,0,
Zilli Öküz Homemade Burger Alanya,,http://www.zilliokuz.com,menu bulunamadi,,0,
Çamlıca,,http://www.camlicadondurmasi.com,menu bulunamadi,,0,
Zeytin Dalı,,http://zeytindalirestaurant.com,gorsel-ocr-gerekli,http://zeytindalirestaurant.com/../img/menu/breakfast.jpeg,0,
Zula,,https://m.facebook.com,menu bulunamadi,,0,
ÇOBANNET FORESTALANYA RESTAURANT CAFE & BAR,,https://forestalanya.com,menu bulunamadi,,0,
Çınaraltı Et & Balık Evi,,https://cinaraltibeycik@hotmail.com,menu bulunamadi,,0,
Ömer Aybak,,https://adiyamancigkoftecisi.com,menu bulunamadi,,0,
Ömer Aybak,,https://adiyamancigkoftecisi.com,menu bulunamadi,,0,
Pansyon Karagöl,,http://www.savsatkaragol.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.savsatka
Şelale Restoran,,http://selalerestoran.com,menu bulunamadi,,0,
Başdeğirmen Et Balık restoran,,http://basdegirmenaydin.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://basdegirmena
"Кафе магазин ""Тобак, напитки, кальян""",,https://t.me,menu bulunamadi,,0,
Dina Natura,,https://www.dinanatura.com,menu bulunamadi,,0,
Cafedemi,,http://facebook.com,menu bulunamadi,,0,
Efsane Çöp Şiş Necati Baba,,http://www.ortaklarcopsisefsanenecatibaba.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.ortaklar
"Anatolia Hotel, Restaurant & Camping",,https://www.anatoliaturizm.com.tr,menu bulunamadi,,0,
Pesto Makarna Aydın,,https://www.pestomakarna.com,erisilemedi,,0,Page.goto: net::ERR_CONNECTION_REFUSED at https://www.pestom
Colombia coffee,,https://www.colombiacoffeetr.com.tr,menu bulunamadi,,0,
Alibaba Restoran,,https://alibabarestoran.eatbu.com,menu bulunamadi,,0,
Altınoluk Doğa Restaurant,,https://www.altinolukdogarestaurant.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.altinol
Pina Restaurant Mavişehir,,https://pinarestaurant.com,gorsel-ocr-gerekli,https://pina.qrmenu.biz.tr/image/catalog/pinalogo.png,0,
Sef Restaurant,,https://sefrestaurantkusadasi.com,gorsel-ocr-gerekli,https://sefrestaurantkusadasi.com/wp-content/uploads/2025/04/sef-bos-menu-88x88.jpg,0,
Bahçe Kahvaltı Konaklama,,http://www.altinolukbahce.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.altinolu
Balikçi Korkmazlar,,http://www.korkmazlarbalikcilik.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.korkmazl
Coffee 333,,https://coffee333.com.tr,menu bulunamadi,,0,
Benzin Kafe,,http://www.balikesirbenzincafe.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.balikesi
ByBalık Lokantası,,https://www.bybalik.net,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.bybalik
Cadde Altinoluk,,http://www.caddepasta.com.tr,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.caddepas
Aydınlar Et & Restaurant,,https://aydinlaret.com,menu bulunamadi,,0,
Deli Mavi Cafe Bar,,http://www.delimavicafebar.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.delimavi
Бар Asrın Beach Hotel,,https://asrinbeachhotel.com,,,0,pdf hata: 
Edremit-Burhaniye Airbus Uçak Restaurant,,http://www.korfezucakrestaurant.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.korfezuc
Göbel Gizli Bahçe Kokoreç,,http://ttps:,erisilemedi,,0,"Page.goto: net::ERR_NAME_NOT_RESOLVED at http://ttps/
Call l"
Hancı Kebap Izgara,,http://www.mazahancikebap.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.mazahanc
As Restaurant Et Balık Meze,,https://www.asrestaurant.com.tr,menu bulunamadi,,0,
Cunda Uno Restaurant,,https://cundauno.com,menu bulunamadi,,0,
Crow Coffee,,https://www.crowcoffee.co,menu bulunamadi,,0,
Happy Moon's Bandırma,,https://happymoons.com.tr,menu bulunamadi,,0,
Dem Bahçe,,https://dembahce.com,menu bulunamadi,,0,
Moshos Taverna Cunda,,http://moshostaverna.com,menu bulunamadi,,0,
Köşebaşı,,https://kosebasi.com,menu bulunamadi,,0,
Küçükhan'ım Cafe,,https://kucukhan.com,menu bulunamadi,,0,
Kebapçı,,https://www.akakar.com.tr,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Mahalle Cafe & Bar,,https://www.avsa.com.tr,pdf-ocr-gerekli,https://www.avsa.com.tr/fsek.pdf,0,
On On Kafe,,https://ononkafe.com,gorsel-ocr-gerekli,https://ononkafe.com/media/menu/limonata1.jpg,0,
On On Kafe,,https://www.ononkafe.com,gorsel-ocr-gerekli,https://www.ononkafe.com/media/menu/limonata1.jpg,0,
On On Kafe,,https://www.ononkafe.com,gorsel-ocr-gerekli,https://www.ononkafe.com/media/menu/limonata1.jpg,0,
On On Kafe,,https://www.ononkafe.com,gorsel-ocr-gerekli,https://www.ononkafe.com/media/menu/limonata1.jpg,0,
On On Kafe,,https://www.ononkafe.com,gorsel-ocr-gerekli,https://www.ononkafe.com/media/menu/limonata1.jpg,0,
On On Kafe,,https://www.ononkafe.com,gorsel-ocr-gerekli,https://www.ononkafe.com/media/menu/limonata1.jpg,0,
On On Kafe,,https://www.ononkafe.com,gorsel-ocr-gerekli,https://www.ononkafe.com/media/menu/limonata1.jpg,0,
On On Kafe,,https://www.ononkafe.com,gorsel-ocr-gerekli,https://www.ononkafe.com/media/menu/limonata1.jpg,0,
On On Kafe,,https://www.ononkafe.com,gorsel-ocr-gerekli,https://www.ononkafe.com/media/menu/limonata1.jpg,0,
On On Kafe,,https://www.ononkafe.com,gorsel-ocr-gerekli,https://www.ononkafe.com/media/menu/limonata1.jpg,0,
On On Kafe,,https://www.ononkafe.com,gorsel-ocr-gerekli,https://www.ononkafe.com/media/menu/limonata1.jpg,0,
On On Kafe,,https://www.ononkafe.com,gorsel-ocr-gerekli,https://www.ononkafe.com/media/menu/limonata1.jpg,0,
On On Kafe,,https://www.ononkafe.com,gorsel-ocr-gerekli,https://www.ononkafe.com/media/menu/limonata1.jpg,0,
On On Kafe,,https://ononkafe.com,gorsel-ocr-gerekli,https://ononkafe.com/media/menu/limonata1.jpg,0,
On On Kafe,,https://ononkafe.com,gorsel-ocr-gerekli,https://ononkafe.com/media/menu/limonata1.jpg,0,
On On Kafe,,https://www.ononkafe.com,gorsel-ocr-gerekli,https://www.ononkafe.com/media/menu/limonata1.jpg,0,
Palaz Et Restaurant,,https://www.palazet.com.tr,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.palazet
Pasaport Pizza,,https://www.pasaportpizza.com,erisilemedi,,0,Page.goto: net::ERR_CERT_COMMON_NAME_INVALID at https://www.
On On Kafe,,https://ononkafe.com,gorsel-ocr-gerekli,https://ononkafe.com/media/menu/limonata1.jpg,0,
On On Kafe,,https://www.ononkafe.com,gorsel-ocr-gerekli,https://www.ononkafe.com/media/menu/limonata1.jpg,0,
Pizza Pizza,,https://www.pizzapizza.com.tr,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.pizzapi
Tamam Meyhane Yalı,,https://www.tamammeyhane.com,gorsel-ocr-gerekli,https://www.tamammeyhane.com/gunduz-menusu.jpg,0,
On On Kafe,,https://www.ononkafe.com,gorsel-ocr-gerekli,https://www.ononkafe.com/media/menu/limonata1.jpg,0,
Vagon Döner İskender & Et Restoran,,https://www.vagondoner.com.tr,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.vagondo
Pidemm,,https://www.pidem.com.tr,menu bulunamadi,,0,
On On Kafe İvrindi,,https://ononkafe.com,gorsel-ocr-gerekli,https://ononkafe.com/media/menu/limonata1.jpg,0,
Tellioğlu Değirmen Cafe & Restaurant,,http://www.telliogludegirmen.com,menu bulunamadi,,0,
SweetArts,,http://www.sweetarts.com.tr,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.sweetart
Taş Kahve,,https://taskahve.com.tr,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Yasa - İzmir Yönü,,https://www.yasa.com.tr,menu bulunamadi,,0,
Yasa - İstanbul Yönü,,https://www.yasa.com.tr,menu bulunamadi,,0,
Mustafa Amca'nın Yeri,,https://www.amasracanlibalik.com,menu bulunamadi,,0,
semaver,,https://facebook.com,menu bulunamadi,,0,
alo 24,,https://www.alo24.com.tr,pdf-ocr-gerekli,https://www.alo24.com.tr/../akbuk.pdf,0,
Hahve Sokagi,,https://www.kahvesokagi.com,menu bulunamadi,,0,
Çeşmi Cihan Restaurant,,https://www.amasracanlibalik.com,menu bulunamadi,,0,
Coffy,,https://coffy.com.tr,menu bulunamadi,,0,
Askania,,https://www.iznikaskania.com,menu bulunamadi,,0,
Boynuz burger,,https://boynuzburger.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://boynuzburge
Ekrem Coşkun Döner,,https://www.ekremcoskundoner.com.tr,menu bulunamadi,,0,
Beykapı Kebap,,https://beykapi.com,menu bulunamadi,,0,
Beceren Cafe,,http://www.becerencafe.com,menu bulunamadi,,0,
Dörtler Kebap Salonu,,https://dortlerkebap.com.tr,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://dortlerkeba
Domino’s,,https://dominospizza.ru,menu bulunamadi,,0,
Bursa İskender Kebabı - İskender® 1867,,https://www.iskenderdeyim.com,menu bulunamadi,,0,
chies fastfood,,https://www.chiesfastfood.com,menu bulunamadi,,0,
Kasaba Garden,,http://www.kasabagarden.com,menu bulunamadi,,0,
Durak Muhallebicisi,,http://www.durakmuhallebicisi.com.tr,menu bulunamadi,,0,
Coffemania,,https://coffeemania.com,menu bulunamadi,,0,
Iskender kebapçi,,https://www.iskender.com.tr,pdf-ocr-gerekli,https://www.iskender.com.tr/images/basvuru.pdf,0,
Mantımia,,https://mantimia.com,pdf-ocr-gerekli,https://mantimia.com/files/aydinlatma_metni.pdf,0,
Mantımia,,https://mantimia.com,pdf-ocr-gerekli,https://mantimia.com/files/aydinlatma_metni.pdf,0,
New Castle,,https://www.newcastle.com.tr,menu bulunamadi,,0,
Pilav Kralı Rumeli Pilavcısı,,https://rumelipilavcisi.com.tr,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://rumelipilav
Loa Bursa,,https://loabursa.com,menu bulunamadi,,0,
Muggle's Coffee Roastery FSM,,https://mugglescoffee.com.tr,menu bulunamadi,,0,
Kitap Evi,,http://kitapevi.com.tr,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Nevada Coffee 2,,https://nevadacoffee.co,pdf-ocr-gerekli,https://nevadacoffee.co/inc/Kvkk.pdf,0,
Sümbüllü Bahçe Konağı,,https://www.okikultur.com.tr,menu bulunamadi,,0,
Tavacı Namık,,https://www.tavacinamik.com.tr,gorsel-ocr-gerekli,https://www.tavacinamik.com.tr/menucebimde.logo.png,0,
Ayışığı Çamlık Restoran,,https://www.ayisigicamlik.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.ayisigi
